speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,species,subspecies,taxonName,cleanup changes,source_file,Data cleanup changes,Unnamed: 17,subphylum,taxon,Unnamed: 19,14, speciesId,data cleanup changes,query,issue,query ,superorder,domain ,kingdom,Unnamed: 16,Unnamed: 18,section/parvorder,changes,Column,Column2,Column3,Column4,Column5,Column6,Column7,infraclass,commonName,Unnamed: 21,subphylum ,cleanup changes/comments,species2,Column8,Column9,cleanup changes ,Unnamed: 22,Unnamed: 20,clade 1,clade 2,clade 3,Unnamed: 23
A-Arth-Hexa-Coleoptera-000539,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Autotropis,,modesta,,<i>Autotropis modesta</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000540,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Cedus,,camelinus,,<i>Cedus camelinus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000541,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Cedus,,cephalotes,,<i>Cedus cephalotes</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000542,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Cedus,,tuberculatus,,<i>Cedus tuberculatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000543,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Habrissus,,omadioides,,<i>Habrissus omadioides</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000544,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Hucus,,dives,,<i>Hucus dives</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000545,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Hucus,,pharax,,<i>Hucus pharax</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000546,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Hypseus,,brunneus,,<i>Hypseus brunneus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000547,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Litocerus,,dorsalis,,<i>Litocerus dorsalis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000548,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Litocerus,,figuratus,,<i>Litocerus figuratus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000549,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Litocerus,,histrio,,<i>Litocerus histrio</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000550,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Litocerus,,nigritarsis,,<i>Litocerus nigritarsis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000551,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Litocerus,,virgulatus,,<i>Litocerus virgulatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000552,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Misthosima,,curialis,,<i>Misthosima curialis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000553,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Nessiara,,centralis,,<i>Nessiara centralis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000554,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Nessiara,,gulosa,,<i>Nessiara gulosa</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000555,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Phaeochrotes,,pictus,,<i>Phaeochrotes pictus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000556,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Phaulimia,,ephippiata,,<i>Phaulimia ephippiata</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000557,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Sphinctotropis,,paviei,,<i>Sphinctotropis paviei</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000558,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Xenocerus,,pictus,,<i>Xenocerus pictus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000559,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Xylinada,,limbalis,,<i>Xylinada limbalis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000560,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Anthribidae,Anthribinae,,Zygaenodes,,wollastoni,,<i>Zygaenodes wollastoni</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Anthri-Anthribinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000561,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Sipalinus,,gigas,,<i>Sipalinus gigas</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000562,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Rhynchophorus,,vulneratus,,<i>Rhynchophorus vulneratus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000563,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Protocerius,,colossus,,<i>Protocerius colossus </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000564,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Protocerius,,purpuratus,,<i>Protocerius purpuratus </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000565,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Cercidocerus,,effetus,,<i>Cercidocerus effetus </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000566,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Cercidocerus,,indicator,,<i>Cercidocerus indicator </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000567,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Sphenocorynes,,pygidialis,,<i>Sphenocorynes pygidialis </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000568,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Microspathe,,fuliginosa,,<i>Microspathe fuliginosa</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000569,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Prodioctes,,gemellus,,<i>Prodioctes gemellus </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000570,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Dryophthoridae,,,Rhabdoscelus,,leprosus,,<i>Rhabdoscelus leprosus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Dryophthorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000571,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Curculionidae,Entiminae,,Geotragus,,inflatus,,<i>Geotragus inflatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Curculioninae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000572,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Curculionidae,Entiminae,,Dermatodes,,costatus,,<i>Dermatodes costatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Curculioninae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000573,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Curculionidae,Curculioninae,,Ochyromera,,bryanti,,<i>Ochyromera bryanti </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Curculioninae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000574,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Curculionoidea,Curculionidae,Curculioninae,,Demimaea,,bakeri,,<i>Demimaea bakeri</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Curcu-Curculioninae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000575,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Agrypininae,,Adelocera,,mannerheimi,,<i>Adelocera mannerheimi</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Agrypininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000576,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Agonischius,,cineraceus,,<i>Agonischius cineraceus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000577,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Agonischius,,virgulatus,,<i>Agonischius virgulatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000578,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Agrypininae,,Anthracalaus,,cirratipillis,,<i>Anthracalaus cirratipillis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Agrypininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000579,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Oxynopterinae,,Campsosternus,,aureolus,,<i>Campsosternus aureolus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Oxynopterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000580,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Cardiophorinae,,Cardiophorus,,formosus,,<i>Cardiophorus formosus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Cardiophorinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000581,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Agrypininae,,Cryptalaus,,nubilus,,<i>Cryptalaus nubilus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Agrypininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000582,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Agrypininae,,Cryptalaus,,putridus,,<i>Cryptalaus putridus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Agrypininae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000583,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Elius,,umbilicatus,,<i>Elius umbilicatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000584,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Melanoxanthus,,melanocephalus,,<i>Melanoxanthus melanocephalus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000585,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Dendrometinae,,Pachyderes,,apicalis,,<i>Pachyderes apicalis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Dendrometinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000586,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Priopus,,peregrinus,,<i>Priopus peregrinus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000587,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Procraerus,,ligatus,,<i>Procraerus ligatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000588,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Xanthopenthes,,baumi,,<i>Xanthopenthes baumi</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000589,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Xanthopenthes,,bifasciatus,,<i>Xanthopenthes bifasciatus</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000590,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Xanthopenthes,,bocakorum,,<i>Xanthopenthes bocakorum</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000591,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Xanthopenthes,,candezei,,<i>Xanthopenthes candezei</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000592,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Xanthopenthes,,dolini,,<i>Xanthopenthes dolini</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000593,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Elateroidea,Elateridae,Elaterinae,,Xanthopenthes,,fleutiauxi,,<i>Xanthopenthes fleutiauxi</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Elater-Elaterinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000594,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Dynastiinae,,Blabephorus,,pinguis,,<i>Blabephorus pinguis </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Dynastinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000595,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Dynastiinae,,Chalcosoma,,atlas,,<i>Chalcosoma atlas </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Dynastinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000596,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Dynastiinae,,Chalcosoma,,chiron,,<i>Chalcosoma chiron </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Dynastinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000597,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Chalcothea,,neglecta,,<i>Chalcothea neglecta </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000598,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Coilodera,,helleri,,<i>Coilodera helleri </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000599,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Dasyvalgus,,rollei,,<i>Dasyvalgus rollei </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000600,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Dasyvalgus,,striatipennis,,<i>Dasyvalgus striatipennis </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000601,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Glycyphana,Glycyphaniola,pygmaea,,<i>Glycyphana (Glycyphaniola) pygmaea </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000602,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Glycyphana,Glycyphaniola,quadricolor,,<i>Glycyphana (Glycyphaniola) quadricolor </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000603,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Glycyphana,Glycyphaniola,rufovittata,,<i>Glycyphana (Glycyphaniola) rufovittata </i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Hexa-Coleoptera-000604,Arthropoda,Insecta,,Coleoptera,Polyphaga,,,,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Ixorida,Mecinonota,ornata,malayensis,<i>Ixorida (Mecinonota) ornata</i> <i>malayensis</i>,,(back+checked) Database - A-Arth-Hexa-Coleoptera.xlsx,,,,A-Arth-Hexa-Coleo-Scarab-Cetoniinae,,,,missing subsp info from species sheet added to subspecies and taxon name column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
